Linear regression parameters:
Subvector 0
-0.000631211 0.999355
Scaled target-output data:
Submatrix0
-0.991668 -0.99571 
-0.91668 -0.922857 
-0.61801 -0.608297 
-0.999039 -0.993852 
-0.988463 -0.988139 
-0.852588 -0.846137 
-0.991027 -0.992026 
-0.993911 -0.998179 
-0.989104 -0.99482 
-0.993911 -0.991085 
-0.872456 -0.886263 
-0.74299 -0.738166 
0.0882871 0.062874 
-0.852267 -0.848816 
-0.780484 -0.771339 
-0.977888 -0.982885 
-0.950008 -0.949888 
-0.734978 -0.728748 
-0.59013 -0.586858 
-0.988143 -0.994465 
-0.956738 -0.963537 
-0.86092 -0.869373 
-0.889761 -0.889623 
-0.591412 -0.583138 
-0.295626 -0.307504 
0.141804 0.122639 
-0.996795 -0.998524 
-0.984618 -0.98789 
-0.809325 -0.809183 
-0.998077 -0.991618 
-0.994552 -0.988068 
-0.963788 -0.951842 
-0.911553 -0.907832 
-0.86829 -0.877118 
-0.826951 -0.828559 
-0.984297 -0.986169 
-0.914437 -0.913763 
-0.997757 -0.98299 
-0.752283 -0.75425 
-0.602948 -0.595854 
-0.992309 -0.991978 
-0.904823 -0.904231 
0.215831 0.238257 
-0.99295 -0.993816 
-0.975965 -0.973636 
-0.858997 -0.836267 
0.197564 0.235008 
-0.994873 -0.992561 
-0.552956 -0.598157 
-0.193398 -0.235409 
-0.892966 -0.887182 
-0.989425 -0.990505 
0.949688 0.981819 
-0.745554 -0.73365 
-0.560327 -0.554808 
0.790098 0.777402 
-0.976927 -0.97628 
-0.960583 -0.958346 
-0.857395 -0.869655 
0.510014 0.489052 
-0.916039 -0.911727 
