Linear regression parameters:
Subvector 0
0.00559862 0.905678
Scaled target-output data:
Submatrix0
0.160475 0.398768 
0.200362 0.419109 
0.280666 0.133876 
-0.223762 -0.154038 
-0.152339 0.0105547 
0.0316696 0.0577983 
0.253969 0.180589 
0.303959 0.358512 
0.0800649 -0.000941344 
-0.041721 -0.0897996 
-0.393783 -0.368477 
0.0101843 -0.0378549 
-0.022416 -0.0556253 
-0.135693 -0.0931487 
-0.689313 -0.635279 
0.287048 0.349405 
-0.0639509 -0.133997 
-0.395272 -0.336271 
-0.854761 -0.880628 
-0.215359 -0.174465 
-0.321722 -0.252799 
-0.401494 -0.371221 
0.273646 0.322999 
0.119951 0.140978 
0.0470923 -0.0261927 
0.28976 0.292189 
0.0318292 0.0429607 
-0.33991 -0.345272 
0.346983 0.318403 
-0.00507884 -0.0106836 
-0.662935 -0.491927 
0.453719 0.412047 
0.509028 0.487005 
0.23727 0.206937 
-0.140851 -0.173156 
-0.233919 -0.234883 
0.0723004 0.271257 
0.424894 0.33825 
-0.0649081 -0.159562 
-0.103731 -0.237763 
-0.449411 -0.412202 
0.193608 0.13475 
-0.221209 -0.097805 
-0.242481 -0.36297 
-0.410003 -0.61299 
0.304544 0.417672 
0.213338 0.095759 
0.166006 0.133464 
0.151115 0.0487285 
0.0681522 -0.0309192 
-0.285505 -0.196084 
0.228814 0.13771 
-0.48382 -0.359277 
-0.108836 0.0718837 
0.0326269 0.0642276 
-0.0295956 -0.0681982 
-0.10405 -0.12408 
-0.108304 0.0905704 
0.432021 0.315839 
0.432021 0.341566 
-0.0412955 -0.0668977 
-0.0880953 -0.169862 
-0.374744 -0.324662 
0.506528 0.479966 
0.387401 0.330693 
0.0106629 -0.0113758 
-0.267477 -0.33644 
-0.513708 -0.448121 
0.393304 0.335747 
0.440636 0.361504 
0.166751 0.110746 
-0.0938389 -0.17669 
-0.481533 -0.521869 
0.0758104 0.213276 
0.315659 0.219395 
0.595448 0.462435 
-0.219826 -0.23406 
0.480629 0.36322 
0.0477305 0.0264395 
-0.199032 -0.258517 
0.943149 0.64211 
0.777222 0.667388 
0.455474 0.566942 
0.0278937 0.049477 
0.694046 0.583959 
0.465365 0.509426 
0.332943 0.413677 
0.160103 0.285477 
0.062249 -0.0021365 
-0.480735 -0.463198 
-0.0598027 -0.164614 
0.193235 0.186552 
0.382562 0.458182 
-0.102986 -0.137603 
-0.27104 -0.345047 
0.340336 0.365389 
-0.155849 -0.226975 
-0.270721 -0.414226 
-0.49887 -0.503312 
0.470099 0.469675 
0.469567 0.450663 
0.248863 0.327641 
-0.130109 -0.0164273 
0.277634 0.194746 
0.350493 0.423325 
0.423352 0.491485 
0.449943 0.483703 
0.327093 0.394997 
-0.486585 -0.495771 
-0.0624618 0.184157 
0.18111 0.224062 
-0.510251 -0.497652 
0.103039 0.252329 
0.588055 0.448169 
-0.0400191 0.10424 
-0.385912 -0.440118 
0.322147 0.446167 
0.083894 0.189394 
-0.29678 -0.33083 
0.282102 0.400051 
-0.103997 -0.00106562 
-0.473077 -0.398052 
-0.504986 -0.522673 
-0.601776 -0.697227 
-0.0209801 0.241446 
-0.377829 -0.291748 
0.587736 0.569677 
-0.0291701 0.136648 
0.247374 0.259233 
-0.527482 -0.552016 
0.339059 0.279655 
-0.752493 -0.594358 
-0.752493 -0.729635 
-0.960114 -1.1139 
-1 -1.28412 
0.386444 0.115648 
0.463026 0.420656 
0.161486 0.320612 
0.657989 0.60636 
0.463983 0.480184 
0.697982 0.613479 
0.202861 0.326035 
0.0322546 0.1359 
0.433776 0.388847 
0.0141729 0.31054 
